Equipo,Tiempo,Fecha,Jornada,Goals,Ball possession,Expected goals,Big chances,Total shots,Goalkeeper saves,Corner kicks,Fouls,Passes,Tackles,Free kicks,Yellow cards,Red cards,Shots on target,Hit woodwork,Shots off target,Blocked shots,Shots inside box,Shots outside box,Big chances scored,Big chances missed,Through balls,Touches in penalty area,Fouled in final third,Offsides,Accurate passes,Throw-ins,Final third entries,Final third phase,Long balls,Crosses,Duels,Dispossessed,Ground duels,Aerial duels,Dribbles,Tackles won,Total tackles,Interceptions,Recoveries,Clearances,Errors lead to a shot,Total saves,Goals prevented,Big saves,High claims,Punches,Goal kicks
"Visita - AS Roma vs Parma","2ND","29/10/2025","9","1","36%","0.91","2","4","2","1","3","147","8","7","2","0","4","0","0","0","2","2","1","1","0","0","2","0","105","6","24","0","9/28 (32%)","0/7 (0%)","46%","5","18/37 (49%)","9/22 (41%)","3/7 (43%)","63%","8","5","23","20","0","2","0","0","0","0","8"
"Local - Como vs Hellas Verona","ALL","29/10/2025","9","3","71%","1.50","3","15","7","1","11","587","14","21","1","0","5","1","6","4","7","8","3","0","1","21","7","1","517","18","65","119/152 (78%)","18/39 (46%)","4/20 (20%)","57%","14","42/76 (55%)","25/41 (61%)","10/17 (59%)","43%","14","11","49","27","0","7","0.38","0","0","0","3"
"Visita - Como vs Hellas Verona","ALL","29/10/2025","9","1","29%","1.52","3","13","2","3","21","241","21","11","4","0","9","0","2","2","11","2","1","2","1","24","0","1","150","25","52","39/88 (44%)","23/63 (37%)","4/8 (50%)","43%","6","34/76 (45%)","16/41 (39%)","3/11 (27%)","52%","21","9","38","22","0","2","-1.38","0","0","0","9"
"Local - Como vs Hellas Verona","1ST","29/10/2025","9","1","76%","0.87","1","8","2","1","3","319","9","11","0","0","2","1","4","2","4","4","1","0","1","0","4","1","284","8","39","0","11/21 (52%)","3/11 (27%)","56%","8","25/42 (60%)","9/19 (47%)","6/11 (55%)","44%","9","3","21","14","0","2","0","0","0","0","2"
"Visita - Como vs Hellas Verona","1ST","29/10/2025","9","1","24%","1.25","3","7","1","3","11","101","13","3","2","0","4","0","2","1","6","1","1","2","1","0","0","1","63","11","23","0","12/27 (44%)","2/5 (40%)","44%","3","17/42 (40%)","10/19 (53%)","1/7 (14%)","62%","13","6","15","13","0","1","0","0","0","0","6"
"Local - Como vs Hellas Verona","2ND","29/10/2025","9","2","66%","0.63","2","7","5","0","8","268","5","10","1","0","3","0","2","2","3","4","2","0","0","0","3","0","233","10","26","0","7/18 (39%)","1/9 (11%)","59%","6","17/34 (50%)","16/22 (73%)","4/6 (67%)","40%","5","8","28","13","0","5","0","0","0","0","1"
"Visita - Como vs Hellas Verona","2ND","29/10/2025","9","0","34%","0.27","0","6","1","0","10","140","8","8","2","0","5","0","0","1","5","1","0","0","0","0","0","0","87","14","29","0","11/36 (31%)","2/3 (67%)","41%","3","17/34 (50%)","6/22 (27%)","2/4 (50%)","38%","8","3","23","9","0","1","0","0","0","0","3"
"Local - Juventus vs Udinese","ALL","29/10/2025","9","3","57%","3.17","3","25","1","8","12","443","14","11","1","0","11","1","7","7","17","8","3","0","1","49","3","2","376","19","44","84/113 (74%)","36/59 (61%)","8/26 (31%)","50%","10","29/60 (48%)","16/30 (53%)","4/8 (50%)","50%","14","4","44","23","2","1","-0.36","1","0","0","5"
"Visita - Juventus vs Udinese","ALL","29/10/2025","9","1","43%","0.54","1","8","9","4","13","345","14","12","4","0","2","0","3","3","7","1","0","1","0","12","1","0","277","14","37","36/64 (56%)","27/58 (47%)","2/15 (13%)","50%","11","31/60 (52%)","14/30 (47%)","6/9 (67%)","57%","14","5","40","31","1","9","0.67","4","0","1","10"
"Local - Juventus vs Udinese","1ST","29/10/2025","9","1","54%","1.26","1","8","0","3","9","212","9","5","0","0","5","0","2","1","5","3","1","0","1","0","1","2","180","11","20","0","14/23 (61%)","2/8 (25%)","47%","5","17/36 (47%)","3/7 (43%)","2/4 (50%)","44%","9","1","20","11","0","0","0","0","0","0","2"
"Visita - Juventus vs Udinese","1ST","29/10/2025","9","1","46%","0.26","0","4","4","1","6","185","7","9","2","0","1","0","1","2","4","0","0","0","0","0","0","0","152","8","27","0","18/30 (60%)","1/6 (17%)","53%","7","19/36 (53%)","4/7 (57%)","4/6 (67%)","86%","7","5","18","11","0","4","0","0","0","0","4"
"Local - Juventus vs Udinese","2ND","29/10/2025","9","2","60%","1.91","2","17","1","5","3","231","5","6","1","0","6","1","5","6","12","5","2","0","0","0","2","0","196","8","24","0","22/36 (61%)","6/18 (33%)","53%","5","12/24 (50%)","13/23 (57%)","2/4 (50%)","60%","5","3","24","12","0","1","0","0","0","0","3"
"Visita - Juventus vs Udinese","2ND","29/10/2025","9","0","40%","0.28","1","4","5","3","7","160","7","3","2","0","1","0","2","1","3","1","0","1","0","0","1","0","125","6","10","0","9/28 (32%)","1/9 (11%)","47%","4","12/24 (50%)","10/23 (43%)","2/3 (67%)","29%","7","0","22","20","0","5","0","0","0","0","6"
"Local - Bologna vs Torino","ALL","29/10/2025","9","0","71%","0.43","0","11","2","3","11","641","18","20","2","0","2","0","7","2","4","7","0","0","1","23","3","0","570","32","85","130/171 (76%)","50/76 (66%)","5/21 (24%)","50%","11","44/78 (56%)","12/33 (36%)","7/14 (50%)","28%","18","1","35","16","1","2","0.11","0","0","0","6"
"Visita - Bologna vs Torino","ALL","29/10/2025","9","0","29%","0.54","1","8","2","3","20","254","18","11","3","0","2","1","4","2","4","4","0","1","0","14","0","2","178","12","32","33/55 (60%)","24/57 (42%)","2/11 (18%)","50%","14","34/78 (44%)","21/33 (64%)","6/10 (60%)","39%","18","9","41","29","0","2","0.86","2","0","1","14"
"Local - Bologna vs Torino","1ST","29/10/2025","9","0","76%","0.06","0","3","0","1","4","415","3","10","0","0","1","0","1","1","1","2","0","0","0","0","1","0","379","11","42","0","31/41 (76%)","3/11 (27%)","53%","3","15/27 (56%)","2/5 (40%)","3/6 (50%)","67%","3","0","19","3","0","0","0","0","0","0","3"
"Visita - Bologna vs Torino","1ST","29/10/2025","9","0","24%","0.29","1","2","1","0","10","128","6","4","2","0","0","1","2","0","2","0","0","1","0","0","0","0","96","4","13","0","8/24 (33%)","2/5 (40%)","47%","3","12/27 (44%)","3/5 (60%)","2/2 (100%)","33%","6","3","22","17","0","1","0","0","0","0","5"
"Local - Bologna vs Torino","2ND","29/10/2025","9","0","64%","0.36","0","8","2","2","7","226","15","10","2","0","1","0","6","1","3","5","0","0","1","0","2","0","191","21","43","0","19/35 (54%)","2/10 (20%)","49%","8","29/51 (57%)","10/28 (36%)","4/8 (50%)","20%","15","1","16","13","0","2","0","0","0","0","3"
"Visita - Bologna vs Torino","2ND","29/10/2025","9","0","36%","0.26","0","6","1","3","10","126","12","7","1","0","2","0","2","2","2","4","0","0","0","0","0","2","82","8","19","0","16/33 (48%)","0/6 (0%)","51%","11","22/51 (43%)","18/28 (64%)","4/8 (50%)","42%","12","6","19","12","0","1","0","0","0","0","9"
"Local - Genoa vs Cremonese","ALL","29/10/2025","9","0","54%","1.31","1","16","2","7","16","366","18","13","3","0","1","0","8","7","10","6","0","1","0","20","2","3","265","27","47","60/94 (64%)","25/54 (46%)","5/21 (24%)","49%","15","34/74 (46%)","27/51 (53%)","4/11 (36%)","56%","18","16","53","21","0","2","-0.86","1","1","0","6"
"Visita - Genoa vs Cremonese","ALL","29/10/2025","9","2","46%","1.39","2","11","1","3","13","318","22","16","1","0","4","0","7","0","7","4","1","1","0","12","1","0","206","27","53","42/80 (53%)","22/79 (28%)","2/10 (20%)","51%","9","40/74 (54%)","24/51 (47%)","4/13 (31%)","55%","22","10","44","34","0","1","0.08","1","1","1","12"
"Local - Genoa vs Cremonese","1ST","29/10/2025","9","0","48%","0.55","0","7","1","3","9","182","9","5","1","0","0","0","3","4","4","3","0","0","0","0","1","2","140","17","19","0","11/23 (48%)","1/7 (14%)","43%","6","15/33 (45%)","7/18 (39%)","1/3 (33%)","67%","9","7","24","13","0","1","0","0","0","0","3"
"Visita - Genoa vs Cremonese","1ST","29/10/2025","9","1","52%","0.78","0","7","0","1","5","205","8","9","0","0","2","0","5","0","4","3","0","0","0","0","0","0","152","15","27","0","14/41 (34%)","0/5 (0%)","57%","6","18/33 (55%)","11/18 (61%)","3/6 (50%)","63%","8","5","23","15","0","0","0","0","0","0","4"
"Local - Genoa vs Cremonese","2ND","29/10/2025","9","0","63%","0.76","1","9","1","4","7","184","9","8","2","0","1","0","5","3","6","3","0","1","0","0","1","1","125","10","28","0","14/31 (45%)","4/14 (29%)","53%","9","19/41 (46%)","20/33 (61%)","3/8 (38%)","44%","9","9","29","8","0","1","0","0","0","0","3"
"Visita - Genoa vs Cremonese","2ND","29/10/2025","9","1","37%","0.61","2","4","1","2","8","113","14","7","1","0","2","0","2","0","3","1","1","1","0","0","1","0","54","12","26","0","8/38 (21%)","2/5 (40%)","47%","3","22/41 (54%)","13/33 (39%)","1/7 (14%)","50%","14","5","21","19","0","1","0","0","0","0","8"
"Local - Inter vs Fiorentina","ALL","29/10/2025","9","3","64%","2.63","6","22","2","8","11","564","20","15","1","0","8","0","6","8","19","3","2","4","0","41","3","0","488","16","76","146/195 (75%)","42/59 (71%)","12/28 (43%)","58%","7","39/68 (57%)","17/28 (61%)","5/12 (42%)","70%","20","2","47","15","0","2","0.27","0","0","0","4"
"Visita - Inter vs Fiorentina","ALL","29/10/2025","9","0","36%","0.72","2","10","5","5","16","323","14","11","2","1","2","0","3","5","6","4","0","2","0","18","1","1","258","14","34","42/70 (60%)","19/49 (39%)","4/10 (40%)","42%","8","29/68 (43%)","11/28 (39%)","6/18 (33%)","50%","14","19","46","25","0","5","0.75","0","1","0","8"
"Local - Inter vs Fiorentina","1ST","29/10/2025","9","0","62%","0.95","2","10","1","3","6","313","10","7","0","0","2","0","6","2","8","2","0","2","0","0","2","0","263","9","41","0","22/32 (69%)","6/14 (43%)","60%","3","19/33 (58%)","10/15 (67%)","3/6 (50%)","60%","10","1","34","9","0","1","0","0","0","0","1"
"Visita - Inter vs Fiorentina","1ST","29/10/2025","9","0","38%","0.10","0","3","2","3","7","194","6","6","0","0","1","0","0","2","1","2","0","0","0","0","0","0","152","7","16","0","11/31 (35%)","1/4 (25%)","40%","4","14/33 (42%)","5/15 (33%)","3/9 (33%)","33%","6","12","25","17","0","2","0","0","0","0","7"
"Local - Inter vs Fiorentina","2ND","29/10/2025","9","3","66%","1.68","4","12","1","5","5","251","10","8","1","0","6","0","0","6","11","1","2","2","0","0","1","0","225","7","35","0","20/27 (74%)","6/14 (43%)","56%","4","20/35 (57%)","7/13 (54%)","2/6 (33%)","80%","10","1","13","6","0","1","0","0","0","0","3"
"Visita - Inter vs Fiorentina","2ND","29/10/2025","9","0","34%","0.61","2","7","3","2","9","129","8","5","2","1","1","0","3","3","5","2","0","2","0","0","1","1","106","7","18","0","8/18 (44%)","3/6 (50%)","44%","4","15/35 (43%)","6/13 (46%)","3/9 (33%)","63%","8","7","21","8","0","3","0","0","0","0","1"
"Local - Cagliari vs Sassuolo","ALL","30/10/2025","9","1","46%","0.72","1","8","2","3","20","337","18","21","4","0","1","1","3","4","4","4","1","0","0","9","4","2","264","12","53","50/86 (58%)","26/57 (46%)","7/20 (35%)","59%","4","39/69 (57%)","22/35 (63%)","2/4 (50%)","61%","18","7","45","30","0","2","-1.33","2","2","0","5"
"Visita - Cagliari vs Sassuolo","ALL","30/10/2025","9","2","54%","0.56","1","12","0","7","21","404","6","20","4","0","4","1","5","3","6","6","1","0","0","23","4","3","345","17","49","87/122 (71%)","11/32 (34%)","4/18 (22%)","41%","7","30/69 (43%)","13/35 (37%)","6/17 (35%)","100%","6","5","49","20","0","0","-0.54","0","2","0","6"
"Local - Cagliari vs Sassuolo","1ST","30/10/2025","9","0","40%","0.18","0","4","2","1","6","162","12","9","1","0","0","0","1","3","1","3","0","0","0","0","2","1","128","7","18","0","10/23 (43%)","2/5 (40%)","64%","1","21/29 (72%)","8/16 (50%)","1/1 (100%)","58%","12","3","22","18","0","2","0","0","0","0","1"
"Visita - Cagliari vs Sassuolo","1ST","30/10/2025","9","0","60%","0.15","0","5","0","5","9","233","1","6","1","0","2","0","1","2","2","3","0","0","0","0","1","2","209","12","24","0","5/12 (42%)","3/12 (25%)","36%","6","8/29 (28%)","8/16 (50%)","2/8 (25%)","100%","1","0","22","9","0","0","0","0","0","0","2"
"Local - Cagliari vs Sassuolo","2ND","30/10/2025","9","1","52%","0.55","1","4","0","2","14","175","6","12","3","0","1","1","2","1","3","1","1","0","0","0","2","1","136","5","35","0","16/34 (47%)","5/15 (33%)","54%","3","18/40 (45%)","14/19 (74%)","1/3 (33%)","67%","6","4","23","12","0","0","0","0","0","0","4"
"Visita - Cagliari vs Sassuolo","2ND","30/10/2025","9","2","48%","0.42","1","7","0","2","12","171","5","14","3","0","2","1","4","1","4","3","1","0","0","0","3","1","136","5","25","0","6/20 (30%)","1/6 (17%)","46%","1","22/40 (55%)","5/19 (26%)","4/9 (44%)","100%","5","5","27","11","0","0","0","0","0","0","4"
"Local - Pisa vs Lazio","ALL","30/10/2025","9","0","39%","0.93","2","10","6","3","16","367","17","12","2","0","2","0","5","3","7","3","0","2","0","14","1","1","291","22","46","44/75 (59%)","22/60 (37%)","6/15 (40%)","58%","4","31/59 (53%)","18/25 (72%)","2/7 (29%)","41%","17","9","46","14","0","6","0.28","2","0","1","8"
"Visita - Pisa vs Lazio","ALL","30/10/2025","9","0","61%","0.48","1","11","2","1","12","579","9","16","2","0","6","1","5","0","5","6","0","1","0","12","2","0","509","22","52","77/101 (76%)","25/52 (48%)","1/7 (14%)","42%","9","28/59 (47%)","7/25 (28%)","4/12 (33%)","22%","9","6","46","14","0","2","0.25","1","1","0","9"
"Local - Pisa vs Lazio","1ST","30/10/2025","9","0","44%","0.41","1","3","4","0","8","232","7","7","1","0","0","0","3","0","1","2","0","1","0","0","0","1","189","10","27","0","13/33 (39%)","1/5 (20%)","56%","3","14/28 (50%)","6/8 (75%)","0/2 (0%)","71%","7","4","23","6","0","4","0","0","0","0","5"
"Visita - Pisa vs Lazio","1ST","30/10/2025","9","0","56%","0.31","1","6","0","0","7","300","5","8","0","0","4","1","2","0","3","3","0","1","0","0","0","0","264","9","24","0","11/20 (55%)","1/3 (33%)","44%","5","14/28 (50%)","2/8 (25%)","1/3 (33%)","0%","5","3","23","3","0","0","0","0","0","0","5"
"Local - Pisa vs Lazio","2ND","30/10/2025","9","0","34%","0.52","1","7","2","3","8","135","10","5","1","0","2","0","2","3","6","1","0","1","0","0","1","0","102","12","19","0","9/27 (33%)","5/10 (50%)","60%","1","17/31 (55%)","12/17 (71%)","2/5 (40%)","20%","10","5","23","8","0","2","0","0","0","0","3"
"Visita - Pisa vs Lazio","2ND","30/10/2025","9","0","66%","0.17","0","5","2","1","5","279","4","8","2","0","2","0","3","0","2","3","0","0","0","0","2","0","245","13","28","0","14/32 (44%)","0/4 (0%)","40%","4","14/31 (45%)","5/17 (29%)","3/9 (33%)","50%","4","3","23","11","0","2","0","0","0","0","4"
"Local - Udinese vs Atalanta","ALL","01/11/2025","10","1","40%","0.53","1","11","0","5","14","341","20","11","1","0","5","0","4","2","3","8","1","0","0","10","4","0","286","17","47","79/111 (71%)","23/45 (51%)","2/16 (13%)","53%","4","38/70 (54%)","11/23 (48%)","7/17 (41%)","55%","20","13","45","28","1","0","0.00","0","0","2","8"
"Visita - Udinese vs Atalanta","ALL","01/11/2025","10","0","60%","0.37","0","5","4","4","11","519","14","14","3","0","0","0","1","4","3","2","0","0","0","16","3","3","456","19","41","73/93 (78%)","23/43 (53%)","1/15 (7%)","47%","14","32/70 (46%)","12/23 (52%)","5/11 (45%)","71%","14","7","55","16","0","4","-0.27","2","0","1","7"
"Local - Udinese vs Atalanta","1ST","01/11/2025","10","1","44%","0.42","1","8","0","2","6","182","11","4","0","0","4","0","2","2","2","6","1","0","0","0","1","0","162","9","18","0","11/16 (69%)","2/11 (18%)","55%","2","19/32 (59%)","3/8 (38%)","4/8 (50%)","55%","11","5","23","11","0","0","0","0","0","0","3"
"Visita - Udinese vs Atalanta","1ST","01/11/2025","10","0","56%","0.22","0","2","3","2","4","242","6","6","0","0","0","0","0","2","2","0","0","0","0","0","1","1","206","7","21","0","16/27 (59%)","1/3 (33%)","45%","7","13/32 (41%)","5/8 (63%)","1/5 (20%)","67%","6","1","29","12","0","3","0","0","0","0","4"
"Local - Udinese vs Atalanta","2ND","01/11/2025","10","0","36%","0.11","0","3","0","3","8","159","9","7","1","0","1","0","2","0","1","2","0","0","0","0","3","0","124","8","29","0","12/29 (41%)","0/5 (0%)","51%","2","19/38 (50%)","8/15 (53%)","3/9 (33%)","56%","9","8","22","17","0","0","0","0","0","0","5"
"Visita - Udinese vs Atalanta","2ND","01/11/2025","10","0","64%","0.15","0","3","1","2","7","277","8","8","3","0","0","0","1","2","1","2","0","0","0","0","2","2","250","12","20","0","7/16 (44%)","0/12 (0%)","49%","7","19/38 (50%)","7/15 (47%)","4/6 (67%)","75%","8","6","26","4","0","1","0","0","0","0","3"
"Local - SSC Napoli vs Como","ALL","01/11/2025","10","0","45%","0.78","2","13","2","4","15","392","24","16","3","0","8","0","4","1","6","7","0","2","0","19","2","0","320","21","49","62/100 (62%)","15/44 (34%)","4/12 (33%)","50%","12","51/95 (54%)","13/33 (39%)","11/24 (46%)","46%","24","6","43","15","1","2","0.77","0","0","0","6"
"Visita - SSC Napoli vs Como","ALL","01/11/2025","10","0","55%","1.07","1","13","8","2","16","484","25","14","2","0","2","0","5","6","4","9","0","1","1","18","4","0","414","7","36","82/100 (82%)","17/40 (43%)","3/10 (30%)","50%","13","44/95 (46%)","20/33 (61%)","5/16 (31%)","56%","25","9","50","18","1","8","1.06","1","0","1","7"
"Local - SSC Napoli vs Como","1ST","01/11/2025","10","0","42%","0.24","0","6","2","2","7","160","7","8","1","0","3","0","2","1","3","3","0","0","0","0","2","0","124","11","18","0","8/25 (32%)","1/6 (17%)","45%","5","20/38 (53%)","6/20 (30%)","5/10 (50%)","29%","7","5","17","8","0","2","0","0","0","0","5"
"Visita - SSC Napoli vs Como","1ST","01/11/2025","10","0","58%","0.99","1","9","3","1","8","216","10","6","2","0","2","0","5","2","2","7","0","1","1","0","4","0","185","2","14","0","8/17 (47%)","1/7 (14%)","55%","5","18/38 (47%)","14/20 (70%)","2/4 (50%)","50%","10","6","20","6","0","3","0","0","0","0","4"
"Local - SSC Napoli vs Como","2ND","01/11/2025","10","0","47%","0.55","2","7","0","2","8","232","17","8","2","0","5","0","2","0","3","4","0","2","0","0","0","0","196","10","31","0","7/19 (37%)","3/6 (50%)","54%","7","31/57 (54%)","7/13 (54%)","6/14 (43%)","53%","17","1","26","7","0","0","0","0","0","0","1"
"Visita - SSC Napoli vs Como","2ND","01/11/2025","10","0","53%","0.09","0","4","5","1","8","268","15","8","0","0","0","0","0","4","2","2","0","0","0","0","0","0","229","5","22","0","9/23 (39%)","2/3 (67%)","46%","8","26/57 (46%)","6/13 (46%)","3/12 (25%)","60%","15","3","30","12","0","5","0","0","0","0","3"
"Local - Cremonese vs Juventus","ALL","01/11/2025","10","1","51%","0.54","1","9","3","2","10","470","18","14","1","0","2","0","2","5","5","4","1","0","0","16","2","0","399","19","43","59/79 (75%)","27/57 (47%)","3/21 (14%)","56%","10","33/63 (52%)","17/27 (63%)","2/6 (33%)","56%","18","9","42","28","2","3","-0.38","0","0","0","8"
"Visita - Cremonese vs Juventus","ALL","01/11/2025","10","2","49%","2.03","4","15","1","3","14","458","14","10","0","0","5","1","7","3","9","6","2","2","1","30","2","2","381","21","49","90/127 (71%)","33/59 (56%)","1/15 (7%)","44%","11","30/63 (48%)","10/27 (37%)","7/14 (50%)","71%","14","5","48","19","0","1","0.04","0","1","0","9"
"Local - Cremonese vs Juventus","1ST","01/11/2025","10","0","46%","0.07","0","2","3","0","5","237","6","6","0","0","0","0","1","1","1","1","0","0","0","0","0","0","206","7","20","0","13/26 (50%)","2/8 (25%)","55%","4","14/26 (54%)","8/14 (57%)","2/3 (67%)","50%","6","3","18","17","0","3","0","0","0","0","6"
"Visita - Cremonese vs Juventus","1ST","01/11/2025","10","1","54%","0.71","2","8","0","3","6","280","5","5","0","0","4","1","3","1","4","4","1","1","1","0","0","2","245","8","30","0","23/37 (62%)","0/10 (0%)","45%","6","12/26 (46%)","6/14 (43%)","3/3 (100%)","80%","5","3","24","6","0","0","0","0","0","0","4"
"Local - Cremonese vs Juventus","2ND","01/11/2025","10","1","57%","0.47","1","7","0","2","5","233","12","8","1","0","2","0","1","4","4","3","1","0","0","0","2","0","193","12","23","0","14/31 (45%)","1/13 (8%)","56%","6","19/37 (51%)","9/13 (69%)","0/3 (0%)","58%","12","6","24","11","0","0","0","0","0","0","2"
"Visita - Cremonese vs Juventus","2ND","01/11/2025","10","1","43%","1.33","2","7","1","0","8","178","9","5","0","0","1","0","4","2","5","2","1","1","0","0","2","0","136","13","19","0","10/22 (45%)","1/5 (20%)","44%","5","18/37 (49%)","4/13 (31%)","4/11 (36%)","67%","9","2","24","13","0","1","0","0","0","0","5"
"Local - Hellas Verona vs Inter","ALL","02/11/2025","10","1","27%","0.38","0","8","4","4","16","247","8","4","2","0","2","1","4","2","5","3","0","0","0","13","0","1","177","16","54","46/83 (55%)","17/51 (33%)","3/13 (23%)","29%","8","16/51 (31%)","7/28 (25%)","5/14 (36%)","38%","8","9","48","37","0","4","-1.40","1","1","1","8"
"Visita - Hellas Verona vs Inter","ALL","02/11/2025","10","2","73%","1.11","2","21","1","8","4","659","17","16","1","0","6","0","6","9","13","8","0","2","1","27","2","1","580","24","70","135/170 (79%)","34/57 (60%)","10/28 (36%)","71%","5","35/51 (69%)","21/28 (75%)","2/5 (40%)","76%","17","6","49","15","0","1","-0.69","0","0","0","4"
